"","Entity","Code","Year","sector","emissions","population","emissions_per_capita"
"427","Brazil","BRA",1998,"FugitiveEmissions",10450000,171039808,0.0610968880414085
"428","Brazil","BRA",1998,"OtherFuelCombustion",14960000,171039808,0.0874650186698058
"429","Brazil","BRA",1998,"AviationAndShipping",8330000,171039808,0.0487021126684146
"430","Brazil","BRA",1999,"Agriculture",375250000,173486272,2.1629953521625
"431","Brazil","BRA",1999,"LandUseAndForestry",1058450000,173486272,6.10105910858468
"432","Brazil","BRA",1999,"Waste",43750000,173486272,0.252181336861051
"433","Brazil","BRA",1999,"Industry",26590000,173486272,0.153268611363094
"434","Brazil","BRA",1999,"ManufacturingAndConstruction",78280000,173486272,0.4512172582739
"435","Brazil","BRA",1999,"Transport",127930000,173486272,0.737407049705927
"436","Brazil","BRA",1999,"ElectricityAndHeat",46430000,173486272,0.267629245039054
"437","Brazil","BRA",1999,"Buildings",24070000,173486272,0.138742966359897
"438","Brazil","BRA",1999,"FugitiveEmissions",11170000,173486272,0.064385497891153
"439","Brazil","BRA",1999,"OtherFuelCombustion",15360000,173486272,0.0885372647813886
"440","Brazil","BRA",1999,"AviationAndShipping",10790000,173486272,0.0621951228509885
"441","Brazil","BRA",2000,"Agriculture",379720000,175873712,2.15904921595105
"442","Brazil","BRA",2000,"LandUseAndForestry",1041430000,175873712,5.9214648292634
"443","Brazil","BRA",2000,"Waste",45550000,175873712,0.258992657185742
"444","Brazil","BRA",2000,"Industry",25250000,175873712,0.143568926321405
"445","Brazil","BRA",2000,"ManufacturingAndConstruction",85810000,175873712,0.487906913569892
"446","Brazil","BRA",2000,"Transport",129110000,175873712,0.734106300093331
"447","Brazil","BRA",2000,"ElectricityAndHeat",51110000,175873712,0.290606250466812
"448","Brazil","BRA",2000,"Buildings",24020000,175873712,0.136575271692679
"449","Brazil","BRA",2000,"FugitiveEmissions",12300000,175873712,0.0699365462872587
"450","Brazil","BRA",2000,"OtherFuelCombustion",14880000,175873712,0.0846061633133666
"451","Brazil","BRA",2000,"AviationAndShipping",11380000,175873712,0.0647055200608946
"452","Brazil","BRA",2001,"Agriculture",397970000,178211888,2.2331282411418
"453","Brazil","BRA",2001,"LandUseAndForestry",1105430000,178211888,6.2028970817031
"454","Brazil","BRA",2001,"Waste",46710000,178211888,0.262103726772706
"455","Brazil","BRA",2001,"Industry",23410000,178211888,0.131360484773047
"456","Brazil","BRA",2001,"ManufacturingAndConstruction",83720000,178211888,0.469777863528386
"457","Brazil","BRA",2001,"Transport",131730000,178211888,0.739176277622961
"458","Brazil","BRA",2001,"ElectricityAndHeat",55980000,178211888,0.314120458675574
"459","Brazil","BRA",2001,"Buildings",24350000,178211888,0.136635104836553
"460","Brazil","BRA",2001,"FugitiveEmissions",12240000,178211888,0.0686822867843699
"461","Brazil","BRA",2001,"OtherFuelCombustion",16270000,178211888,0.0912958174821648
"462","Brazil","BRA",2001,"AviationAndShipping",12320000,178211888,0.0691311906195618
"463","Brazil","BRA",2002,"Agriculture",422050000,180476688,2.33852917336338
"464","Brazil","BRA",2002,"LandUseAndForestry",1112140000,180476688,6.16223631054222
"465","Brazil","BRA",2002,"Waste",48990000,180476688,0.27144780050485
"466","Brazil","BRA",2002,"Industry",24340000,180476688,0.134865063569872
"467","Brazil","BRA",2002,"ManufacturingAndConstruction",86690000,180476688,0.480339045228933
"468","Brazil","BRA",2002,"Transport",133880000,180476688,0.741813258452527
"469","Brazil","BRA",2002,"ElectricityAndHeat",51380000,180476688,0.284690508061628
"470","Brazil","BRA",2002,"Buildings",24470000,180476688,0.135585378206852
"471","Brazil","BRA",2002,"FugitiveEmissions",12890000,180476688,0.0714219666974385
"472","Brazil","BRA",2002,"OtherFuelCombustion",15960000,180476688,0.0884324738938028
"473","Brazil","BRA",2002,"AviationAndShipping",13770000,180476688,0.0762979427016081
"474","Brazil","BRA",2003,"Agriculture",440240000,182629280,2.4105663670141
"475","Brazil","BRA",2003,"LandUseAndForestry",1110980000,182629280,6.0832523678569
"476","Brazil","BRA",2003,"Waste",51960000,182629280,0.284510786003208
"477","Brazil","BRA",2003,"Industry",2.3e+07,182629280,0.125938184720435
"478","Brazil","BRA",2003,"ManufacturingAndConstruction",85950000,182629280,0.470625520727016
"479","Brazil","BRA",2003,"Transport",131440000,182629280,0.719709347811041
"480","Brazil","BRA",2003,"ElectricityAndHeat",51710000,182629280,0.28314189269103
"481","Brazil","BRA",2003,"Buildings",22380000,182629280,0.122543329306232
"482","Brazil","BRA",2003,"FugitiveEmissions",12960000,182629280,0.0709634293033406
"483","Brazil","BRA",2003,"OtherFuelCombustion",16100000,182629280,0.0881567293043043
"484","Brazil","BRA",2003,"AviationAndShipping",13530000,182629280,0.0740845060551079
"485","Brazil","BRA",2004,"Agriculture",463650000,184722048,2.50998732972038
"486","Brazil","BRA",2004,"LandUseAndForestry",1112400000,184722048,6.02202071731037
"487","Brazil","BRA",2004,"Waste",52390000,184722048,0.283615305087999
"488","Brazil","BRA",2004,"Industry",25680000,184722048,0.139019679989689
"489","Brazil","BRA",2004,"ManufacturingAndConstruction",88840000,184722048,0.480938799465887
"490","Brazil","BRA",2004,"Transport",140620000,184722048,0.761251845800237
"491","Brazil","BRA",2004,"ElectricityAndHeat",57420000,184722048,0.310845405958254
"492","Brazil","BRA",2004,"Buildings",22940000,184722048,0.12418658329297
"493","Brazil","BRA",2004,"FugitiveEmissions",13330000,184722048,0.0721624740756447
"494","Brazil","BRA",2004,"OtherFuelCombustion",16110000,184722048,0.0872121123299802
"495","Brazil","BRA",2004,"AviationAndShipping",13630000,184722048,0.0737865357577673
"496","Brazil","BRA",2005,"Agriculture",468470000,186797344,2.50790503745064
"497","Brazil","BRA",2005,"LandUseAndForestry",1115420000,186797344,5.97128404566609
"498","Brazil","BRA",2005,"Waste",53520000,186797344,0.286513709745252
"499","Brazil","BRA",2005,"Industry",26220000,186797344,0.140366021478335
"500","Brazil","BRA",2005,"ManufacturingAndConstruction",87520000,186797344,0.468529145682071
"501","Brazil","BRA",2005,"Transport",141440000,186797344,0.757184213497168
"502","Brazil","BRA",2005,"ElectricityAndHeat",59680000,186797344,0.319490624020864
"503","Brazil","BRA",2005,"Buildings",22450000,186797344,0.120183721670047
"504","Brazil","BRA",2005,"FugitiveEmissions",15760000,186797344,0.0843695079518904
"505","Brazil","BRA",2005,"OtherFuelCombustion",15940000,186797344,0.0853331190833206
"506","Brazil","BRA",2005,"AviationAndShipping",14510000,186797344,0.0776777639836249
"507","Brazil","BRA",2006,"Agriculture",459330000,188820688,2.43262539113299
"508","Brazil","BRA",2006,"LandUseAndForestry",1107650000,188820688,5.86614746367199
"509","Brazil","BRA",2006,"Waste",56470000,188820688,0.299066805645788
"510","Brazil","BRA",2006,"Industry",28660000,188820688,0.151784215509267
"511","Brazil","BRA",2006,"ManufacturingAndConstruction",87930000,188820688,0.465679904735862
"512","Brazil","BRA",2006,"Transport",144420000,188820688,0.764852630978656
"513","Brazil","BRA",2006,"ElectricityAndHeat",59990000,188820688,0.317708830718803
"514","Brazil","BRA",2006,"Buildings",22470000,188820688,0.119001790735981
"515","Brazil","BRA",2006,"FugitiveEmissions",15240000,188820688,0.0807114949183958
"516","Brazil","BRA",2006,"OtherFuelCombustion",16070000,188820688,0.0851071996941352
"517","Brazil","BRA",2006,"AviationAndShipping",14600000,188820688,0.0773220358142112
"518","Brazil","BRA",2007,"Agriculture",469980000,190779456,2.46347279656778
"519","Brazil","BRA",2007,"LandUseAndForestry",1118240000,190779456,5.86142776295578
"520","Brazil","BRA",2007,"Waste",58080000,190779456,0.304435295171405
"521","Brazil","BRA",2007,"Industry",24710000,190779456,0.129521283465658
"522","Brazil","BRA",2007,"ManufacturingAndConstruction",97170000,190779456,0.509331570795547
"523","Brazil","BRA",2007,"Transport",150500000,190779456,0.788869006943808
"524","Brazil","BRA",2007,"ElectricityAndHeat",59400000,190779456,0.311354279152573
"525","Brazil","BRA",2007,"Buildings",22990000,190779456,0.120505637672014
"526","Brazil","BRA",2007,"FugitiveEmissions",14790000,190779456,0.0775240705162719
"527","Brazil","BRA",2007,"OtherFuelCombustion",17050000,190779456,0.089370209756757
"528","Brazil","BRA",2007,"AviationAndShipping",15760000,190779456,0.0826084754115244
"529","Brazil","BRA",2008,"Agriculture",460640000,192672320,2.39079489985899
"530","Brazil","BRA",2008,"LandUseAndForestry",1106460000,192672320,5.74270346669413
"531","Brazil","BRA",2008,"Waste",59010000,192672320,0.306271290032735
"532","Brazil","BRA",2008,"Industry",26930000,192672320,0.139770985266591
"533","Brazil","BRA",2008,"ManufacturingAndConstruction",97260000,192672320,0.504794876607081
"534","Brazil","BRA",2008,"Transport",156300000,192672320,0.8112218714136
"535","Brazil","BRA",2008,"ElectricityAndHeat",71160000,192672320,0.369331723415175
"536","Brazil","BRA",2008,"Buildings",23010000,192672320,0.119425561492175
"537","Brazil","BRA",2008,"FugitiveEmissions",16450000,192672320,0.0853781176247839
"538","Brazil","BRA",2008,"OtherFuelCombustion",18950000,192672320,0.0983535154401006
"539","Brazil","BRA",2008,"AviationAndShipping",19280000,192672320,0.100066267951722
"540","Brazil","BRA",2009,"Agriculture",459840000,194517552,2.36400260681874
"541","Brazil","BRA",2009,"LandUseAndForestry",1103360000,194517552,5.67229017975715
"542","Brazil","BRA",2009,"Waste",60510000,194517552,0.311077326327858
"543","Brazil","BRA",2009,"Industry",26880000,194517552,0.13818804382239
"544","Brazil","BRA",2009,"ManufacturingAndConstruction",87180000,194517552,0.448185776057885
"545","Brazil","BRA",2009,"Transport",153720000,194517552,0.790262875609292
"546","Brazil","BRA",2009,"ElectricityAndHeat",59700000,194517552,0.306913177685888
"547","Brazil","BRA",2009,"Buildings",22630000,194517552,0.116339115762674
"548","Brazil","BRA",2009,"FugitiveEmissions",17030000,194517552,0.087549939966343
"549","Brazil","BRA",2009,"OtherFuelCombustion",18380000,194517552,0.0944901877029585
"550","Brazil","BRA",2009,"AviationAndShipping",16980000,194517552,0.0872928937538757
"551","Brazil","BRA",2010,"Agriculture",491250000,196353504,2.50186520735581
"552","Brazil","BRA",2010,"LandUseAndForestry",1118170000,196353504,5.69467810464946
"553","Brazil","BRA",2010,"Waste",63720000,196353504,0.324516745064045
